,1INCH_p,AAVE_p,AVAX_p,BAT_p,BUSD_p,CAKE_p,COMP_p,CRV_p,CVX_p,DAI_p,FEI_p,FTM_p,GRT_p,GUSD_p,KAVA_p,LDO_p,LINK_p,LRC_p,MKR_p,RUNE_p,STX_p,THETA_p,TUSD_p,UNI_p,USDC_p,USDD_p,USDN_p,USDP_p,USDT_p,UST_p,WBTC_p,XTZ_p,YFI_p,ZRX_p
10,-0.0012462956301695608,0.11031322390299125,0.11850288740212413,0.101385975459522,-0.00016764001933118716,0.032454351800665956,0.09316277352447373,0.05608324273121516,0.07397362653270693,0.00044494845812821003,0.002857147145637791,0.1375845201237024,0.11363828616141104,0.0018788596619855162,0.12663078922226534,0.08556125910816999,0.10173188177741935,0.08874159246312047,0.07884292001946075,0.0991629941612107,0.10440441531354472,0.11489457547519662,-0.00011431328221640168,0.07786543914190036,0.00010836879874398957,0.013108111906245702,0.00730937898185618,-0.001996798978329487,5.049028530013138e-05,0.0011933632739743747,0.0812877699353672,0.07996747684043809,0.07777260744559684,0.10316728078649554
11,-0.09817241736583925,-0.12740447136542843,-0.12450509085496944,-0.1271042531949695,-0.000704330231066404,-0.05023430401300564,-0.12190718408079537,-0.20758346990137722,-0.12805405636353773,-0.00020061995728429404,-0.004855812987151274,-0.14456834682493425,-0.06060037101913341,-0.005410026829840873,-0.08483939311503842,-0.12258605321030332,-0.09211094522769092,-0.12984434357889635,-0.06707723170076019,-0.19731015830731874,-0.07251086109950745,-0.12572088450865002,8.207787345946436e-05,-0.16128831939810082,4.078072300797754e-05,-0.01422950892006993,-0.008157963580560486,0.0017493066855197197,-1.6722064325619528e-05,0.0006598120450203074,-0.05256284837009328,-0.08779450661757161,-0.05025049350073386,-0.14975152186588947
12,0.004133503890859167,0.020461216628656975,0.01345205089174007,0.013240624732679984,0.0010268329990420432,0.031126575288753715,0.01494777363634889,-0.024387931065280668,-0.0012563626280065357,-0.0005940577302859846,0.004058352412292438,0.02635867240227835,-0.038908240002868244,-0.000606101464971677,-0.021676946087179218,0.0078246333978281,0.00513827694766964,0.03465692931677199,0.05418108690922793,0.017823076040706595,0.023430263981073115,0.0019248375668844935,-0.000421190920601772,0.011817409200799484,-6.384590305222033e-05,0.008738365496301687,-0.0004965867278417856,-0.0007968142603412353,-9.393585700989091e-05,-0.0012983944248236622,0.02152252449918663,0.0034742677069419256,-0.015914180754705628,0.03241303340533734
13,-0.01246978205859965,0.017188969803797402,-0.028278657697980936,0.02766370440183176,0.0013536564871135955,0.009349844526237418,0.012231309536356552,-0.015980852099032865,0.02980252114186174,0.0011102648233207394,0.0007394227220075719,0.018644337943441627,0.02688735547643908,0.0027583151321527942,0.038561368585477616,0.04068602765820649,0.011763444723677541,-0.003618005688373901,-0.020794956730819825,0.014937666663270812,0.006161169993158488,0.018402412485302364,0.00019400595940203,0.026533559747336146,0.00030125832107629293,-0.014606944707995312,-0.00042271093076243,0.002437626481801886,0.00014492052900053716,0.00016617644969047144,-0.004068263464299263,0.03106276992574485,-0.003433659502045414,-0.003513129363881322
14,-0.030329079542427476,-0.026954547825024436,-0.031941333520534784,-0.059175675791576364,-0.0017686207331952045,-0.0631456548954656,-0.015719932361468795,-0.0342415901532099,-0.005651255635206056,-0.0008960821075524474,-0.0048823888547689445,-0.1519673862192107,-0.02736693004781683,-0.004301628273178753,0.016514775851626886,0.006694649905002423,-0.02881704187991215,-0.09242714518873105,-0.0002580789324717487,-0.05732116306741162,-0.025588506356292243,-0.06368186615544905,-0.00018503516921056348,-0.052209950797149754,-0.00010225177080794606,,-0.0033998170350026963,-0.0052343568715378505,3.9094953532150315e-05,-0.0018702192846795057,-0.02146101712590899,-0.017310451067560316,-0.028470396739243377,0.05112028727034236
15,0.10529170064055411,0.09157459152581439,0.10017178487453957,0.09428570776095335,-0.0005002130247131547,0.05994548490466273,0.08558603521842038,0.10302424352449818,0.07426467863295913,0.00017078501537046996,0.001308289728646894,0.1794475397777623,0.11792944150473104,0.002535978569635489,0.16587870499303115,0.07582970253035404,0.08129092258779479,0.1349150669498544,0.06551219028483694,0.10943605883888385,0.08470667507835439,0.1327697221733499,2.492441994736101e-05,0.11132885953980867,-0.00028682374550108736,,0.0012213778813064365,-0.0002956990138989591,-0.00015420347178091205,0.0015046357241175624,0.02359509771287954,0.05710658164002535,0.01852601388761624,-0.02021875832537601
16,0.033181638302430205,0.0544993469079133,0.05781627802369654,0.04287866945698486,0.0023511859044509273,0.06455693347588126,0.07005214999495833,0.06861715685688036,0.0785812839157073,-0.000109874705152151,1.6664208490534245e-06,0.1402442504020866,0.029802648499861476,0.0032298427475056517,0.06399080427500238,0.12409240533034406,0.05463778672925747,0.06338724959593763,0.053166811520979386,0.0960847580779671,0.038725004964520075,0.07838784726617369,4.47824099109853e-05,0.06756084427098001,-1.551340265859577e-05,,-0.0005796467836658568,0.0020300037190979455,0.00017968395747546258,0.0007491039072751562,0.03105313447728806,0.042406635804278184,0.05133343540967696,0.09104969454975029
17,0.014193932257033469,0.014073140941385147,0.0364183077072755,0.016890736779501602,-0.0014102033749981294,-0.09122715739657607,0.0166170808439556,0.035597412745077,0.022008990878237312,0.00017329643217287152,-0.002260724321074688,0.016677606481559925,0.02043414749726651,-0.0041597863402493464,-0.08000988175155527,-0.11619663729579913,0.005565092172168255,0.016896656790690343,0.01565791517126883,0.015825354102251804,0.003457822986806254,0.01756697081640692,-0.00013456167357539024,0.005155334212431169,0.00028101597475512375,,-0.003455726587616905,-0.00019279305312927677,-3.621789851195201e-05,-0.0011999748642667622,-0.0159845536157839,0.004492350190547542,-0.00774702347496631,0.07030572533335813
18,-0.026574996913082582,-0.06831290407356962,-0.01695003638106148,-0.018191506691729798,-0.0007759187333074996,-0.004150109497823161,-0.0323215411330397,-0.05021652368715755,-0.13881972471580709,0.00014865842081743707,-0.0018738859098434738,-0.0185238295548351,-0.08450624107568591,-0.0016834982230478628,-0.03899107723613928,-0.09583208664699686,-0.030464089835871153,-0.04538358310018787,-0.025720491364328857,0.00465849281843188,-0.018334310515230726,-0.03299971892433262,0.0008599843793647072,-0.02585894456531474,-0.000191327322781658,,0.0015178886829881947,0.0005156727465419907,-9.35933475516613e-05,-0.000621995329838247,-0.028893562162233582,-0.014502304671251156,-0.014020269034005415,-0.048647933329269984
19,0.09101408941810292,0.06715166179344387,0.0575314175340695,0.0916838670227972,0.00039104384690101133,0.15457336130230104,0.091550545358207,0.1365785272444621,0.07493959999673573,-0.0001549278108361505,0.003020946570635753,0.09654726462282275,0.057774136277750125,0.004477396045783178,0.06993541613418865,0.09248423813861495,0.08192038042551031,0.08058960037403423,0.07367543711424758,0.089403251626342,0.07034464179345826,0.09925028486128519,-0.001054680461901212,0.08363061056812426,6.502744209636382e-05,,0.002510396643882997,-0.0002502554712741823,5.787681126178457e-05,0.0017642093723236724,0.057672092563823156,0.05967802107676406,0.06551858149470828,-0.0751209892851801
20,0.0015442448008206446,-0.016046574872135257,-0.01760809692843563,0.0004983266973757697,0.000943378576321936,0.04129546335708405,-0.02455020567791772,-0.017701899002732117,-0.03413777616521428,-0.0005253457130410775,-0.0036233837464378534,-0.0008139743859054101,-0.0021081461755517684,-0.008375658157176705,-0.03564155004468883,-0.06891299187267112,-0.012858254171938782,0.0019205661455770952,-0.011519177243473117,-0.08223391742156182,0.007152720638383008,-0.010741142869696848,-0.00020195164885805574,-0.0014107650934947775,-0.00025800236994014624,,-0.007454496058882032,-0.0007680381530264387,0.00020079656837460015,-0.0005118438061940268,-0.02359994713179405,0.004006617404814628,-0.02320848109978663,0.038564192891718474
21,0.0192657761819435,0.042546759321607834,0.01769308687647002,0.0159185377797627,-0.0017836167255012813,-0.0010336965041356778,0.01380556365602083,-0.00698965386687565,0.007156389215628587,-0.000495818962619262,0.008498580777327796,0.018531176797646112,-0.010720029077957204,-0.003230622818445492,-0.06011849494006167,-0.08550313311240575,0.004087677894544553,0.03475621400197028,-0.007391957837075118,0.04667105320372475,0.009323424613374754,0.03561000195173143,-0.00020146652010176333,0.023409661520668753,-0.00017225892040204107,,0.003603387783884722,-0.006140185652982526,-0.0001260090087901557,0.0012760992448551073,-8.195972379320578e-05,0.013688213006724315,0.004889467909647736,0.03558769704093057
22,0.02040535641542649,0.017653192111113918,0.016289123685737403,0.004552469808587807,0.0006252745408778313,-0.0031868606127217073,0.028573131420321682,-0.07436249293627974,0.02086585963025917,0.0008686780887806742,-0.0020304865089648487,0.018085670298188524,-0.00033220931578560446,0.0030246742910818355,-0.029493561305820863,-0.015447765984518776,0.019502199327649378,0.035605401718655616,0.005618911904486948,0.03352424661246294,0.011358189298893998,0.007779886196883399,0.00033070814476788917,-0.00320721752200879,0.000233029310553864,,0.0044496945452145885,0.0017988676302124165,-6.390408452180967e-06,-0.0010398992577907427,0.005620994541770761,0.025244722142085407,0.017797143227615015,0.022953676127996193
23,0.010623059267242907,-0.017466662610776253,0.012808014653822032,0.01726645660468119,0.0012207339325113814,-0.024821840821735938,0.008848019574053723,-0.1328299524188119,0.08087878062216829,-0.00019639477107730356,0.00027509126800116573,0.004047734536453359,0.001124000614799014,0.004895177000093246,-0.04555665995264783,0.0020139856822196565,-0.0016134729373202307,-0.041925551060585195,-0.0008935442430955762,0.01713441790387949,0.006763685025993926,0.0394631905122815,0.00041944377644332514,-0.005620693617507982,4.86533670322085e-05,,0.005250483119705087,0.0020560917362771563,-9.213792267349688e-05,0.0009239597464996578,0.019353646099188746,-0.01766695515424717,0.0035997728582666515,0.08716339175940838
24,0.030930975815801502,0.06542017995623202,0.040730277762547736,0.009748181619713208,0.00022092356337043994,0.013201195792103267,0.06791435072780601,0.056351720768517376,0.049691010539213674,4.0779048420118965e-05,0.0011981948541367408,0.05022268367988326,0.022134162147777848,-0.0035440125649174228,-0.04512757164714396,0.041037882007727684,0.0309394449980946,0.033843256416324526,0.042691460184009974,0.05174212897258321,0.027756157518780113,-0.05413690055595415,-0.00019048628745579256,0.0491692134690538,-0.0004423233310604117,,0.004231019546299849,-0.003909390678348774,4.615577271150139e-05,0.0009640366634275902,0.02256016294208664,0.03607121436468106,0.019213269681592274,0.13798797540390384
25,-0.0007169746657695908,-0.01810307381505074,0.025111124827212613,0.020518654955711972,-0.00033269044140800364,-0.06366628485505432,-0.026040884024503944,-0.006992985984330263,-0.05821174218441157,0.0002591172441026515,-0.0012545174269693773,0.00843401777666946,-0.0013101423148779547,0.0015620046542516636,0.034423946349592366,0.02836463829463648,0.016362899018041655,0.007500734654039894,0.026260439205837663,0.008662965202093115,0.0306617168108985,0.01768779127014666,-0.0001710373103255594,0.023787716004007208,6.0915487805470695e-05,,-0.0007743725137638072,0.00063306587451188,0.00014827341711379433,-0.001165705784525472,0.0014628339379090867,0.027381337051544483,0.01467797086902691,-0.48722723269793894
26,-0.029996415969889886,-0.08433988532729172,-0.032081676976075266,-0.016019607330754058,0.0003096491387181202,-0.01686470664291238,-0.01718424863667412,-0.05808960935252162,0.00021519728862758159,-2.6451876368563108e-05,0.0027846155552513703,-0.03931924396292522,-0.0006018805724611324,0.0035049314718186226,-0.015558185200607625,-0.010123742099239386,-0.015675622317165305,-0.030823997784744112,-0.021196616760516603,-0.11531591225786136,-0.008752576364402131,-0.035130990794682335,0.00021628219369208528,-0.016927076823858068,-1.3632305906514666e-05,,0.0034080197627165626,-0.0002795568880319406,-0.00012918981571845002,0.000393109452862607,-0.015134632662761561,-0.0190054648618656,-0.015568055559157969,-0.026337088275209624
27,-0.019539872385235173,-0.007033564237631869,-0.02763752878896086,-0.05362789092764985,-0.0018628717626538384,-0.008465281635223738,0.0118901832811153,0.011318297914320588,-0.07963465880091032,-8.811103244968097e-05,-0.009612558588807116,-0.022403775085645613,-0.03403557057166359,-0.0017005492865217547,-0.07820576466380998,-0.051429061403473544,-0.019757449298387443,-0.09011104122560604,-0.010981168526756816,-0.0800980241244174,-0.062398175162245176,-0.058866920155956556,-2.6234410051791272e-05,-0.013448061636642894,-0.0006002354188912466,,-0.009244102954127352,0.005450834344945254,0.0001030745432616153,-0.0008905377861756973,-0.029016619018226143,-0.02601001532769695,-0.021748908972247617,-0.03758410234902675
28,0.032412491217637576,0.030015438927984257,0.027656338218114,0.06417282208051155,0.0006358221992410147,-0.021075145906153118,0.013142490484290429,0.010302925940289004,0.07158554465736379,-4.0622902334315934e-05,0.008341139353598254,0.03447026477726698,0.03643927201068096,0.0019635617540592837,0.032729561060270314,0.08057721775803152,0.02718031452231934,0.055460346739676446,0.04868049206749919,0.04537926823048145,0.031122610826063192,0.05692799619594358,0.00024172986407767046,0.041880880786312975,0.000943656501280492,,0.00786320608225531,-0.0015016054647566425,-2.298893721709765e-05,0.0009842961256135967,0.019689497591837607,0.05728723519161947,0.020898422875630672,0.05712990573700391
29,0.0019002582514060947,0.018733337708891615,-0.005907755865442821,-0.06867320054749963,-0.0005205176516559898,-0.010154407282676465,0.02638663951935987,-0.0057899665124411135,0.01987247137323762,0.00021637176398342986,0.0012328253944169176,0.01847769387947303,0.016088021127402433,0.002334186356146787,0.01926101612841457,-0.005374040282717692,-0.002239589454883102,-0.011564925768488608,0.02951903170505998,0.0580886970479025,0.0081684824370633,0.000602697081384406,-2.6354288430413578e-05,0.009812750526152297,-0.0004924496558881557,,-0.0008045661843747535,0.0008260044372963168,-5.871538187102337e-05,-0.0007098799762816045,-1.2256074622553365e-05,-0.02795365549726163,-0.00026620195071806854,0.013077224575578467
30,-0.002744902142464972,-0.022582183674740682,-0.00797064743466922,-0.0060232108242687,0.0001406269479242325,-0.024133752286630575,-0.025624601284357677,0.0014953330457495864,-0.015355048582017602,6.163950097327172e-05,-0.0029645399687674274,-0.022634952884968355,-0.014940073227795943,-0.0021713635633246434,-0.0011796404475254145,-0.03687744347888476,-0.034732323043374105,-0.01239715944442441,-0.024706036624719117,-0.019129790158605598,0.0034487529612549014,-0.006578588892966626,-0.00040827877799932857,-0.030143815305528,7.820046485016928e-05,,-0.003297766755299251,0.0005568416730545282,-0.00011886597623222094,-0.0006236396933822424,-0.012919948448748834,-0.030613537368102527,-0.016420601161195085,0.005809350996080148
31,0.02260038221214103,0.035362999484623056,0.0401048979928626,0.030194729159306412,0.0015324180904952162,0.0393071826286725,0.036470389859111274,0.028445889548592698,0.052152616259466746,4.477377424078689e-05,0.0038387266671433893,0.03476702736399239,0.05225580217654557,-0.001669411770600244,-0.045677860203562015,0.126540080517024,0.03785708097903003,0.03943316048991337,0.01764114375696782,0.04006483444464799,0.016699294752369996,0.042542401379798554,0.00012193350822688363,0.018958882246981723,-0.00011432138975693263,,-0.0043987798523191885,-0.0007747291804332052,0.00014861048295701,-0.0003427156891453042,0.02969753722517653,0.024270723313762736,0.029087928915844673,0.027079498038506768
32,-0.023010687419559132,-0.08448608922053336,-0.047841968350152704,-0.030125405896070045,0.0007259524115499544,-0.02798727715916229,-0.16020483987838924,-0.03306947154148912,-0.036201598139226056,9.187198547899081e-05,-0.0010548491748749664,-0.02641252442789356,-0.028824223829898778,-0.001808896651721136,0.006124974201726779,-0.13016622319423934,-0.015083164513119909,-0.007678541200542982,-0.04177357317959181,-0.10835260042352002,-0.044797436866112275,-0.02640436508515355,-0.0001324727870204259,-0.03604097267951938,8.368523028702602e-05,,-0.006257464694038051,-0.0012814409019124024,0.00016702676041801723,-0.0003667021742084294,-0.027624670071728457,-0.03591235118957078,-0.029791284715587073,-0.07525123775028003
33,-0.03757189714681277,-0.041894155296511276,-0.029097768135805464,-0.04921847655288454,0.00013137120532211212,-0.05677577632761975,-0.09688708879608995,-0.025536393367500028,0.031477003065455006,-0.0013309443296435556,-0.005901106881878131,-0.04098975858966195,-0.07032028466714656,-0.0004028839127159013,0.0079572813958133,0.01684316998175493,-0.01588933609811917,-0.07355207725327215,-0.023934732335820805,-0.013174899995373517,-0.030853176143449366,-0.02844900144948426,-0.00032516262573781295,-0.03753415326022361,-5.150587983119896e-05,,0.004904482261482857,0.0015991258688053801,-8.423491610416653e-05,-8.519576730408762e-05,-0.012937244743674466,-0.03505065423801758,-0.017179208171652676,-0.040699593819977946
34,0.08563380344921047,0.1113671462085985,0.09236440115328086,0.07811160273186195,-0.0005362334907018729,0.12413845332332044,0.1263250404616897,0.10329594279603123,0.1363893128550118,0.0006760953284355072,0.0019361700627675057,0.114308509651526,0.09893857325344925,-8.621343015876768e-05,0.12195189652612472,0.1269223521033195,0.10351343439919523,0.11821520188770937,0.10259027059779914,0.1339823494391097,0.08684017947984271,0.10318200539227844,0.00043849002244058003,0.09363165576929397,-3.642746042280635e-05,,0.007998621663505678,-0.0007674319376277945,-4.9389312861536236e-05,7.840052484312768e-05,0.06282344413729972,0.05519143351520143,0.08361535702052238,0.09351174565366704
35,0.04072890425971602,0.0380076325190221,0.03286583714475784,0.03256883579978515,-0.0019227301278257275,-0.00957130566739347,0.020105095976489844,0.023421195724611273,0.014725086805628543,0.0009472328091626465,0.00578148526372192,0.02910981465252994,0.047480294838095405,0.0029893783948731624,-0.001516254916189129,-0.00223507001024636,0.005455817785148757,0.04332938856876077,0.031916974259597525,0.05201289855775318,0.03340257754652957,0.03013625372773717,0.000276922050928444,0.014305637975552035,0.00045809213208590174,,-0.00825783330082791,0.00011850723450659655,6.224832538591598e-05,0.0004567290868504669,0.01147787011091002,0.021166271479046643,0.020252684729148956,0.06047972574999055
36,-0.049753038194396804,-0.00705960433355291,-0.009996758286987602,-0.042576437414454577,0.000656481824832382,-0.025409990244502776,-0.019635880070275554,-0.056458689363749925,-0.005838639260210313,-0.0009567246686684754,-0.00867471270557209,-0.041158995774622405,-0.031970207329599244,0.001896231947343216,-0.04216205659909286,-0.03455052394265412,-0.019788008830226925,-0.048808643553736694,-0.02743074864501148,-0.08812234001322095,-0.03172722232602295,-0.03885502100857248,-0.00016566460321756703,-0.035417460599186726,-0.0003376279001897686,,-0.003988929495710457,0.0011347644726190935,-8.826628391535048e-05,-0.00020125564958987965,-0.010226567621586306,-0.012284870804842954,-0.0018737694333392323,-0.03690020875035623
37,0.044311399250059925,0.09456877401128931,0.04718377984682172,0.06556981915364915,0.0005918569075080493,0.06910075895015948,0.03046475180641631,0.07840562533066782,-0.0033226852870019826,0.0003102116227519388,0.008104544643530158,0.07603089422323275,0.08840297455893682,0.001229692477380211,0.02555501655487384,0.09971859047232327,0.04049248141199824,0.05645238808507207,0.011700629758003829,0.12321889509524624,0.04793966108319014,0.04771960181409884,-1.5092892713604906e-05,0.07396066143379212,0.00036825921627714616,,-0.011082652899548965,-0.0005990622495843306,-2.6209696836497016e-05,-1.1234865653854387e-05,0.028871183889862664,0.06751104634365042,0.03503095783759207,-0.03130718174670696
38,-0.027086359818490915,-0.058067459280557863,-0.05950631444657755,-0.04861158208568997,-0.0008396736930585183,-0.06745081184648212,-0.037127022345390996,-0.0145839535844766,-0.020689688161335137,-0.00022865446227412974,-0.008249595637784574,-0.03477060473827019,-0.04690892618906803,-0.007994174718403201,-0.08873006967925375,-0.020895846600992,-0.02240260481787285,-0.05315887930885974,-0.003241198931636157,-0.07002409323915164,-0.03199386198393046,-0.0603488602266909,0.0004430642560113299,-0.0519730058680575,-0.0004255402902652289,,-0.035151689871314944,-0.0026087368503836398,-0.00011369988332120806,0.00012307705350500357,-0.007039855714645499,-0.03739429418907581,0.02033436193004156,-0.06613123824943926
39,0.12217938467990377,0.1339456005665862,0.08869170802714064,0.10485827731572206,0.00014833873784224496,0.11159804276257773,0.12980995183046204,0.11004788809651327,0.06642406471685645,-0.00029981805950753365,0.0028554441165141815,0.09987733743729166,0.10470940892720053,0.0006462741172946752,-0.0004432922632671007,0.15601046699639154,0.08019630983719604,0.12464413223978255,0.10862901940536471,0.1488582523277771,0.1065322820641677,0.10749370679245665,-0.0002567174513953087,0.10267172328904053,7.331083415937738e-05,,-0.05619570400168316,0.0009093627728465158,4.405382115656951e-05,-0.0019513207170476496,0.0502715119831576,0.1089101995963334,0.07730766361813983,0.12803158366453518
40,0.0288361154789106,0.07229936097279395,0.04792365238644436,0.05346757693229907,0.0017811518249459379,0.0387438717041233,0.057121969759137615,0.034258595584884505,0.021223026593652244,0.0008242023007684464,0.0057397355342798904,0.06540356503233727,0.0659158475986124,0.0017353536875260476,0.04971320747567575,0.12115941575446687,0.040286798959888404,0.03258989958291951,0.053084929579538774,0.028429081229904705,0.034773679533910085,0.04032040201146113,-0.00013078027132173276,0.035036998893437164,0.00044237544860574305,,-0.12528996817345664,0.0012824550277918245,2.7632282856008485e-05,0.0021071285098465987,0.021369011764168507,0.057703478612175035,0.004264174597005996,0.09300695967412946
